subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3
pypy,fasta,1976119734,107423043,1573912432,62004046,249043488,31658177,5.436059422500559,3.9394851161579743,12.711907166992455,307.4287109375,669.3654785156232,176.9029541015625,0,33610452992.0,34317791232.0,1200946187.505618,0.0,88.99365949630737,98.05777524883827,1974272.0,71065600.0,98.1875596635797,2.4828013160255518,2.4851132422350766,2.432474018616623,1599.523595505618,1600.0,1600.0,1600.0
numba,mandelbrot,233891583,12382377,106011661,7901196,17088690,492154,5.294066952379385,7.453138575010159,2.879998408303972,551.1943969726562,1257.8231811523438,309.87603759762715,0,33610452992.0,34317791232.0,1251846187.7705288,0.0,178.069495677948,95.57088714616773,4096.0,4300800.0,97.07098016213244,2.3150588727238746,2.1223104460032904,3.218669626388292,1599.5129358830147,1600.0,1600.0,1600.0
numba,spectralnorm,107294903,9340458,43355375,7250484,3400853,301078,8.705407003350382,16.723379742419482,8.853014229077234,787.0742797851562,1718.6560668945312,384.84332275390625,0,33610452992.0,34317791232.0,1247281235.7232704,0.0,254.46641969680786,95.2446709338974,1015808.0,8568832.0,97.32704402515724,2.4789711098719693,2.0930164267525733,1.9762600523495824,1599.5165094339623,1600.0,1600.0,1600.0
mypyc,spectralnorm,167150441,741480,101794837,419864,2398134,54294,0.443600385116543,0.412460997407953,2.264010267983357,2451.0875854492188,5985.97766113282,1600.4103393554688,0,33610452992.0,34317791232.0,1208934153.95053,0.0,792.8915586471558,94.86520106138936,5586944.0,14741504.0,99.87111602775501,2.9711075576341015,2.2716138945090414,1.8074955814628515,1599.509843513377,1600.0,1600.0,1600.0
pypy,spectralnorm,11058212,463700,2740512,109797,4804260,100214,4.193263793459558,4.006441132168003,2.0859403945664887,108.234375,248.06365966796875,59.66107177734375,0,33610452992.0,34317791232.0,1205704354.909091,0.0,35.267197132110596,95.36988709189676,1003520.0,8568832.0,95.42424240979281,2.1065774153579366,1.8248517255891452,2.015861579640345,1599.528409090909,1600.0,1600.0,1600.0
pypy,spectralnorm,11113535,730030,2789409,184260,4817285,401397,6.56883700820666,6.605700347277864,8.332432064949447,108.59796142575215,248.5863037109375,59.77282714837929,0,33610452992.0,34317791232.0,1205347095.2727273,0.0,35.352689266204834,91.40093337405811,4096.0,4096.0,95.41396102038297,1.8276628641919657,2.181729303842241,1.8323816867037253,1599.5454545454545,1600.0,1600.0,1600.0
nuitka,fannkuch_redux,41619,17882,20758,14278,,,42.96595305028953,68.78311976105597,,9678.738159179717,23660.925415039062,6277.977966308594,0,33610452992.0,34317791232.0,1212312737.9047375,0.0,3129.629884004593,0.0003196726552010741,1011712.0,8568832.0,99.92967201585576,2.2254092079524104,2.5072579086493763,2.3438283137085874,1599.5147369094047,1600.0,1600.0,1600.0
numba,fasta,402488282,11741830,153329968,7557429,64836316,649145,2.917309776486859,4.928866221376894,1.001205867403077,583.2509765625,1417.216064453125,382.9342041015625,0,33610452992.0,34317791232.0,1256240479.4899044,0.0,188.23954105377197,94.76468542506413,729088.0,7630848.0,98.9302522292426,2.3885222962254797,2.1007429199188348,2.347261848789219,1599.5154091392137,1600.0,1600.0,1600.0
cython,spectralnorm,180627733,1191229,98967144,663927,2343142,78555,0.6594939659681163,0.6708559762015563,3.3525496960918293,1938.670166015654,4765.1114501953125,1288.3938598632812,0,33610452992.0,34317791232.0,1211587208.15104,0.0,625.4469308853149,94.36375983764648,1011712.0,8568832.0,99.61462660888672,2.955851986618042,3.2129299143218994,3.5028541064071654,1599.51296,1600.0,1600.0,1600.0
codon,fasta,3097425,553006,950478,131161,561179,386979,17.8537333430188,13.799477736465231,68.95821119464556,107.3842773437791,243.33782958984375,61.123413085908396,0,33610452992.0,34317791232.0,1189757516.505747,0.0,34.85069942474365,92.37321012047515,5689344.0,36372480.0,95.38697323853943,2.0316970005802726,2.3737832794244262,3.5525335395473174,1599.5804597701149,1599.9885057471265,1599.9885057471265,1599.9885057471265
mypyc,binary_trees,11502340613,7585513940,11382682181,7553312753,36319181,19770066,65.9475683707959,66.35793420998793,54.43422856919599,2589.5103759765625,4349.432067871094,971.2028808594623,0,33610452992.0,34317791232.0,1489479566.3032029,0.0,562.5121855735779,94.89470692291803,1056768.0,8568832.0,99.64245996441281,2.690010799886493,3.100127381956026,3.156039010757229,1599.5014234875446,1600.0,1600.0,1600.0
cython,k_nucleotide,1324251169,372874597,1285006506,370363719,4481789,1247131,28.157392323208136,28.8219333731529,27.826633516214173,1553.2341918945604,3674.261962890625,961.0490722656541,0,33610452992.0,34317791232.0,1590315647.580328,0.0,488.35882472991943,93.7251805102239,4096.0,421888.0,99.79508196721312,3.1128098473197126,3.39247269161412,3.3688455909490584,1599.513524590164,1600.0,1600.0,1600.0
codon,n_body,119270,23836,48438,14308,23712,942,19.98490819149828,29.538791857632436,3.972672064777328,34.8284912109375,75.12530517578125,17.090881347685354,0,33610452992.0,34317791232.0,1207719159.1724138,0.0,11.796765089035034,88.09677031944538,831488.0,9912320.0,62.06896551724138,1.14231250203889,0.9809921774370917,0.9745484384997137,1599.5,1600.0,1600.0,1600.0
codon,fannkuch_redux,1310414,209942,419430,100752,222282,12213,16.02104373121777,24.02117159001502,5.4943720139282535,324.0859375,730.7701416015625,178.9853515624709,0,33610452992.0,34317791232.0,1219542242.687023,0.0,104.76834678649902,93.50697468073314,851968.0,8962048.0,99.00089809912761,6.124206086151473,4.629306886714834,2.843976662359165,1599.5,1600.0,1600.0,1600.0
nuitka,binary_trees,36368,18854,31898,12825,,,51.84227892652882,40.20628252555019,,7114.056884765625,12234.914367675767,2665.0296020508104,0,33610452992.0,34317791232.0,1920404879.3930078,0.0,1613.9808385372162,0.0,2359296.0,141541376.0,99.92494353945368,2.3811882389055836,2.58409952570539,2.7208749606241045,1599.520084304488,1600.0,1599.9996280684354,1600.0
numba,spectralnorm,107377176,9775046,44459616,6620014,3408535,294511,9.103467202378278,14.88994866712299,8.640398294281853,787.5761108398146,1726.0769042968896,388.3797607422166,0,33610452992.0,34317791232.0,1259227741.3836477,0.0,254.44131326675415,93.82907153375494,1015808.0,8568832.0,99.4454195274497,2.0172955422375187,3.530131056248767,2.1554492357766852,1599.5149371069183,1600.0,1600.0,1600.0
numba,spectralnorm,107369163,9508089,43984331,6863648,3405635,240521,8.855511894043545,15.604757066783623,7.0624420996378054,787.292724609375,1725.5894775390625,386.75738525393535,0,33610452992.0,34317791232.0,1258532046.0880504,0.0,254.66854763031006,94.47111457848699,1605632.0,7630848.0,99.21015133647799,2.813938079577572,1.9732371465590015,1.925142614159194,1599.499213836478,1600.0,1600.0,1600.0
cython,binary_trees,28891001040,21237816037,28496905995,21169278622,130563905,66753986,73.51014250975916,74.28623523449988,51.12744291770379,7216.203735351592,12443.046752929702,2703.767639160127,0,33610452992.0,34317791232.0,1907918301.1518323,0.0,1643.5466785430908,95.86814532807723,995328.0,8568832.0,99.92559221881498,2.667497363353812,2.524128021725664,2.565694629209828,1599.5151588944357,1600.0,1599.9998782418118,1599.9997564836235
pypy,binary_trees,1956050604,641814098,1715981332,615070217,190436791,21509507,32.811732819566664,35.843642674313195,11.294827479003256,553.6644897460938,1058.290283203125,260.1673583984375,0,33610452992.0,34317791232.0,1479943924.6053412,0.0,135.00433778762817,95.85929913619859,802816.0,70852608.0,98.65782748485532,1.992680878243036,2.3905195521317886,2.7583071513416506,1599.526706231454,1600.0,1600.0,1600.0
codon,k_nucleotide,858863132,29151127,845947809,25912593,5091238,2874358,3.3941527949997043,3.063143225186839,56.45695604880385,296.227783203125,656.6090087890625,161.16375732418965,0,33610452992.0,34317791232.0,1764503552.0,0.0,94.44340944290161,95.37411459421708,4853760.0,36384768.0,98.72117881451624,2.9790893962322653,2.263165506771055,2.1070450766611906,1599.5063559322034,1600.0,1600.0,1600.0
pypy,binary_trees,1959954211,636729250,1715662285,608887030,188656056,19377659,32.48694517588401,35.48991169902648,10.271421660590637,550.7393798828125,1056.876220703125,259.5950927734375,0,33610452992.0,34317791232.0,1478967897.6379821,0.0,135.1154968738556,96.73810620406968,999424.0,8568832.0,97.17703121423014,2.2535650501972846,2.4289845645604573,2.503223703240075,1599.4955489614242,1600.0,1600.0,1600.0
numba,binary_trees,1103056989,519392674,879378198,454710837,118201245,62052022,47.08665818534604,51.70822270033126,52.49692759158332,358.81109619140625,715.9742431640625,171.58203125,0,33610452992.0,34317791232.0,2121450379.341772,0.0,94.86005687713623,95.48907132691974,995328.0,8568832.0,98.50882239683772,2.457209582570233,3.0316520637600735,3.3815297405176525,1599.5316455696202,1600.0,1600.0,1600.0
codon,n_body,79231,9517,45711,11631,22084,621,12.01171258724489,25.444641333595854,2.8119905814164103,34.80419921875,74.75042724609375,16.912048339872854,0,33610452992.0,34317791232.0,1215960805.5172415,0.0,11.595586776733398,88.93698915941962,978944.0,8568832.0,91.32247069786335,7.475599091628502,1.865746898897763,1.8886210630679954,1599.551724137931,1600.0,1599.9655172413793,1600.0
mypyc,k_nucleotide,1323595543,510222590,1283889452,508073928,4363972,1188818,38.548225150679585,39.57302766282093,27.241650496382654,1719.044189453125,4064.039306640596,1080.1566772460646,0,33610452992.0,34317791232.0,1338263376.5873191,0.0,539.5371813774109,95.60260554742584,7024640.0,15925248.0,99.88499173173915,2.5360845628826096,2.2606934330222073,2.785051737841209,1599.5146459028551,1600.0,1600.0,1600.0
codon,n_body,167596,25121,50850,5730,23143,1173,14.98902121769016,11.268436578171091,5.068487231560299,34.76672363281432,74.7977294921875,16.821960449247854,0,33610452992.0,34317791232.0,1206456602.4827585,0.0,11.598909139633179,89.81519554401267,4096.0,425984.0,91.2845774683459,5.436150495348306,1.9255801398178627,1.8725832865155976,1599.5689655172414,1600.0,1600.0,1600.0
numba,n_body,90453444,7589709,39407280,6121278,2511316,176985,8.390735238339847,15.53336845374763,7.0475001951168235,71.38226318359375,159.69189453125,37.800415039033396,0,33610452992.0,34317791232.0,1253320174.3448277,0.0,23.333423376083374,90.63436414455545,1077248.0,8568832.0,93.05807626658472,2.7254604471140893,1.7755325138568878,2.9700568739710183,1599.551724137931,1600.0,1600.0,1600.0
cython,spectralnorm,170426788,738189,99610064,406903,2212869,51784,0.43314141436497644,0.40849587246525615,2.3401294880085537,1938.5604858398438,4752.065002441406,1271.2728271484375,0,33610452992.0,34317791232.0,1215425287.5197957,0.0,626.6568562984467,95.13217026550956,5632000.0,14741504.0,99.74289171357721,2.0520057876524187,2.649478246463822,2.4225918064096117,1599.5111749680716,1600.0,1600.0,1600.0
cython,mandelbrot,111937109,3742561,50623159,2165089,6185762,312075,3.3434497580243923,4.276874542736458,5.045053463097998,4541.1534423828125,10845.2236328125,2764.848632812529,0,33610452992.0,34317791232.0,1196628629.7991266,0.0,1466.1491363048553,93.84157436903908,6676480.0,15925248.0,99.91749629391333,2.30350623496983,2.5291133948060884,2.409675581958226,1599.5292030567687,1599.999863537118,1600.0,1599.999863537118
cython,fannkuch_redux,38400336,4227633,12755147,2458098,5951518,232876,11.009364605559702,19.2714203920974,3.912884074281553,9558.194274902344,23289.531677246123,6276.700439453183,0,33610452992.0,34317791232.0,1223812375.6348548,0.0,3086.0685365200043,95.32200952684236,991232.0,8568832.0,99.90265984357146,2.9534676222524827,3.069540060890444,2.7551452921997153,1599.5145228215767,1600.0,1599.9998054979253,1600.0
codon,spectralnorm,184308,31509,91755,15845,18672,1446,17.09583957288886,17.268813688627326,7.744215938303342,33.4481201171875,70.67120361333946,14.745361328125,0,33610452992.0,34317791232.0,1216060708.5714285,0.0,11.142998933792114,87.87100599493299,4096.0,425984.0,92.54807690211705,1.8880003988742828,1.3443641364574432,0.7357590602976936,1599.5,1600.0,1600.0,1600.0
numba,k_nucleotide,555211288,50438062,222364172,33970676,18858069,3137939,9.084480645501573,15.277045620460836,16.63976836652788,180.2809448242151,427.68878173822304,118.25653076171875,0,33610452992.0,34317791232.0,2056983989.8233216,0.0,56.78328275680542,95.75942863760905,974848.0,8568832.0,97.52650176678445,1.8686547928058639,3.9882455449222256,2.3429587514998635,1599.5159010600707,1600.0,1600.0,1600.0
codon,spectralnorm,187417,22983,65050,18431,19964,1847,12.263028433920082,28.33358954650269,9.25165297535564,33.46966552734011,70.67340087887715,14.77606201171875,0,33610452992.0,34317791232.0,1209744164.5714285,0.0,11.148901224136353,88.6962074807712,2265088.0,9949184.0,76.87183839934212,0.9111144329820361,5.672493564231055,1.0591739458697182,1599.5714285714287,1600.0,1600.0,1600.0
pypy,n_body,238525284,10320977,136406444,6305596,89290267,3694844,4.326994952870489,4.622652577909003,4.1380142809966065,165.76055908203125,377.6103515625,96.91497802734375,0,33610452992.0,34317791232.0,1237153176.8212929,0.0,52.672930002212524,95.559261467067,6139904.0,71065600.0,98.78186171499043,1.9549753325973627,2.173015876414658,2.7257548937779417,1599.5133079847908,1600.0,1600.0,1600.0
numba,binary_trees,1122566300,522560011,889769971,455564649,117230239,60583114,46.550480893645215,51.20027241287962,51.678743058776845,360.1539916992151,718.5568237304396,170.3692626952834,0,33610452992.0,34317791232.0,2124036031.5974844,0.0,95.48965001106262,95.25238906612437,954368.0,8568832.0,99.13906358123076,2.053322215500118,2.7305319659115135,1.9451189388519063,1599.5345911949685,1600.0,1600.0,1600.0
cython,spectralnorm,161296248,669824,95056526,379558,1890013,42192,0.4152756237702442,0.39929715083423095,2.232365597485308,1862.28125,4591.654907226592,1233.6555786132812,0,33610452992.0,34317791232.0,1209331532.3747509,0.0,602.2793443202972,94.4776509535273,6254592.0,14741504.0,99.89458216163408,2.011084489331293,2.1919503772575593,2.151031174731017,1599.5152823920266,1600.0,1599.9996677740864,1600.0
cython,mandelbrot,122338226,4222537,52637601,2549854,6082094,328765,3.451527080342002,4.844168335103266,5.405457396745265,4525.488952636719,10947.516174316406,2799.77294921875,0,33610452992.0,34317791232.0,1189631333.039715,0.0,1461.001694202423,95.52335369211457,4096.0,421888.0,99.91684371312982,2.7794329106758733,2.9376811896389854,2.3943346442587896,1599.5232812927966,1600.0,1600.0,1600.0
nuitka,k_nucleotide,42255,14878,25903,10099,,,35.21003431546563,38.98776203528549,,1356.478332519524,3192.674560546846,843.2179565429396,0,33610452992.0,34317791232.0,1575174068.897038,0.0,425.6910138130188,0.0023217073448622344,4096.0,614400.0,99.47485606951729,2.076654679376192,2.0673858031567462,2.174002792502324,1599.514339445228,1600.0,1600.0,1600.0
pypy,binary_trees,1940898083,626188612,1707637007,605165079,187911948,19284828,32.26282809410142,35.43874233922596,10.262693886819799,548.1826782226562,1048.8764038085938,255.7379150390625,0,33610452992.0,34317791232.0,1451097532.952381,0.0,134.46358680725098,97.11675221579415,7229440.0,71065600.0,98.94722814787002,2.3886107734981037,1.8903090861581622,2.639389311806077,1599.5074404761904,1600.0,1600.0,1600.0
numba,k_nucleotide,627371689,47825790,243708724,29940940,22751552,2826981,7.623198629863579,12.28554296644711,12.42544244893711,184.650390625,435.66522216793965,119.2384033203125,0,33610452992.0,34317791232.0,2056385877.3333333,0.0,58.21287703514099,96.18326774413643,4096.0,421888.0,97.92266494383927,2.0306963924689803,2.1752035138533286,2.4103537031875035,1599.553264604811,1600.0,1600.0,1600.0
mypyc,fasta,174300426,1231951,43659126,527621,17714879,350064,0.7067974693303389,1.2085010588622411,1.976101558469578,1869.0736083984375,4537.504211425752,1228.2312622070312,0,33610452992.0,34317791232.0,1203127000.328477,0.0,604.3941028118134,97.09250152032106,999424.0,8568832.0,99.79893801101785,2.6139739854051576,2.746539616861091,2.0893810841421416,1599.5251655629138,1600.0,1600.0,1599.9996688741721
mypyc,spectralnorm,188997187,886910,109643603,536344,2795958,63469,0.4692715347133712,0.4891703531486465,2.270026946041393,2684.959167480476,6502.23175048831,1702.3818359375,0,33610452992.0,34317791232.0,1217663455.5501268,0.0,868.2547085285187,95.46580614299647,1015808.0,8568832.0,99.87785203964047,2.5031293810554076,2.317537702429429,2.493071827602211,1599.5077206729661,1600.0,1599.9995390643005,1600.0
nuitka,fannkuch_redux,32636,13463,17062,10157,,,41.2519916656453,59.52994959559255,,9668.656982421875,23613.503479003906,6255.954216210928,0,33610452992.0,34317791232.0,1199908728.9699142,0.0,3125.668695449829,0.0,958464.0,8568832.0,99.93538759441813,2.23685398599415,2.247897552747211,2.423164287074826,1599.5084496223276,1600.0,1600.0,1600.0
nuitka,n_body,29216,15879,18395,12319,,,54.35035596933188,66.96928513182931,,5114.994873046875,12508.368652343746,3444.068359375,0,33610452992.0,34317791232.0,1187042460.2118018,0.0,1651.272965669632,0.0005983607806278896,3481600.0,141676544.0,99.91428481647063,3.2156800456326122,3.1785770184731144,2.917194153942456,1599.5101175330183,1600.0,1599.9997576638798,1600.0
mypyc,fannkuch_redux,34207282,2902981,12083359,1495532,6981596,156003,8.48644157112512,12.376790261714477,2.2344890767096803,12612.610778808594,30721.29876708985,8219.609191894533,0,33610452992.0,34317791232.0,1193396560.7607832,0.0,4077.4684336185455,96.63836567193289,1011712.0,8568832.0,99.96959576999143,2.3574495619088243,2.751258349189335,2.640396464562134,1599.5088571568772,1600.0,1599.9998527896364,1600.0
pypy,k_nucleotide,1966836499,638317989,1925103350,630117674,11862312,5012622,32.4540443155565,32.73162835647239,42.25670341498352,682.922607421875,1454.6852416992188,342.76208496094114,0,33610452992.0,34317791232.0,1634305917.366255,0.0,194.45634818077087,97.0927192350474,16945152.0,71065600.0,98.26958878442584,3.0271451039078796,2.288299402459659,1.8428782233240182,1599.5102880658437,1599.9989711934156,1599.9989711934156,1599.9989711934156
pypy,fasta,2002579514,101045069,1582350166,64186153,255530252,28661384,5.045745664209366,4.056381095611425,11.216434757008733,307.99334716796875,673.4591674804542,177.97491455078125,0,33610452992.0,34317791232.0,1201802037.924612,0.0,90.17948365211487,98.22393333621142,18739200.0,71065600.0,95.96410816471752,3.7349768287591023,2.160020785426882,2.1669175064484456,1599.4966740576497,1600.0,1600.0,1600.0
