subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
cython,fasta,24713153.0,8936796.0,5553086.0,39110.0,2656501.0,209490.0,36.16210363768638,0.7042930723565239,7.885937178265697,0,1979.4019775390625,945.9664306640624,0.01702880859375,33210380288.0,8589930496.0,1198802195.89252,0.0,275.4256889820099,92.68483370113997,0.0,393216.0,98.18897369761524,0.5676857952675096,0.4918652661658753,0.4920832657822683,0.8410635936407396,0.7150367931905828,0.5234406868573453,0.6164369861674465,0.3139207906799205,0.4641549387701889,0.414229518815756,0.454292176357628,2087.3928830791574,1785.8554829339143,1787.480755265069,1742.992737835875,1280.520697167756,1319.4647785039942,1307.713144517066,1324.1902687000727,1041.5156136528683,1218.8794480755264,1267.4139433551195,1272.1125635439362
cython,mandelbrot,37772000.0,2239990.0,13893860.0,32084.0,7521916.0,3024.0,5.930292279995764,0.2309221483446644,0.0402025228678437,0,5745.093933105469,2634.187255859375,0.045166015625,33210380288.0,8589930496.0,1205269211.958464,0.0,828.7816560268402,93.89653930258734,131072.0,417792.0,99.7937685209494,0.7120347301601874,0.563918575547335,0.5592976702681719,0.6188787985570591,0.4511235419519567,0.5565119091798303,0.6507225608701898,0.3488866619925889,0.4113954799643348,0.4314670532085388,0.3938122258198431,2099.0949046124124,1793.410528857764,1763.291958464139,1764.7604443371167,1285.9852692586333,1309.4226032359334,1302.0652016421154,1322.6853417049022,1046.4554455445543,1229.4542381067374,1273.045882637044,1277.4455445544554
numba,n_body,67058673.0,13328365.0,8000859.0,1734959.0,2380072.0,213841.0,19.87567663320746,21.68465910972809,8.98464416202535,0,60.50732421875,27.52056884765625,0.00067138671875,33210380288.0,8589930496.0,1264437475.5555556,0.0,9.513351440429688,88.64522738986545,0.0,393216.0,82.15167541503907,0.0743166029453277,0.2662924210230509,0.2659241808785332,0.0448535568184322,0.2659241808785332,0.1701473898357815,0.2305512852138943,0.0717750151952107,0.0899470898840162,0.1606013947063022,0.0448148157861497,2045.4222222222224,1771.3555555555556,1671.8444444444444,1695.1333333333334,1232.2666666666669,1296.0,1311.911111111111,1257.4,1054.3111111111111,1238.911111111111,1266.7111111111112,1241.1777777777777
codon,spectralnorm,255261.0,58922.0,73596.0,3539.0,35347.0,5248.0,23.08304049580625,4.808685254633404,14.847087447308116,0,22.7244873046875,9.281005859375,0.0,33210380288.0,8589930496.0,1205125529.6,0.0,4.019618511199951,74.25383758544922,4325376.0,10838016.0,78.85714454650879,3.2380953788757325,1.454451322555542,2.872340512275696,2.872340512275696,3.5866262197494505,2.2765841484069824,1.692546558380127,1.000000047683716,2.194616937637329,2.152988839149475,2.152988839149475,1963.25,1747.55,1783.15,1747.65,1301.0,1234.1,1341.55,1349.8,1088.5,1169.95,1286.35,1260.15
codon,k_nucleotide,1791711857.0,56155814.0,430916170.0,7001995.0,221540048.0,7406820.0,3.1341989383285087,1.624908854081758,3.343332308025861,0,307.7636108398437,132.4383544921584,0.0025634765625,33210380288.0,8589930496.0,1725432783.2380953,0.0,46.14523434638977,91.64968866290468,4587520.0,11108352.0,97.34000941685268,0.630564462570917,0.9782272970779634,0.9899819943553958,0.5154349241421853,0.3484927681617406,0.6412823893033065,0.2830792831910121,0.2307832708090414,0.324243056438702,0.3098479186817681,0.4365580427698243,2087.311688311688,1880.4242424242425,1838.692640692641,1852.012987012987,1338.7142857142858,1342.5454545454545,1369.2034632034631,1365.6017316017317,1075.8398268398269,1274.5151515151515,1323.9610389610389,1328.926406926407
nuitka,n_body,74391.0,21800.0,3613.0,2381.0,,,29.304620182548963,65.90091336839193,,0,5754.500366210967,2761.285644531221,0.04327392578125,33210380288.0,8589930496.0,1216309860.702336,0.0,796.6658239364624,0.0,0.0,585728.0,99.848115757643,0.736183712947192,0.5153960010808366,0.4460761142612491,0.6371118302127878,0.4727578613513141,0.5868646360258156,0.5045140515587133,0.3538316055754266,0.3442084913471182,0.412217088034332,0.4885528534987678,2099.200200954534,1777.854056769656,1771.6573725194676,1760.6762120070334,1292.3890982165285,1313.4895754835468,1303.9035418236624,1305.3318261743282,1040.075860336599,1224.3298166289876,1273.553127354936,1281.4139663401156
pypy,spectralnorm,151901714.0,4142575.0,838449.0,48098.0,2670506.0,21452.0,2.727141709539894,5.736544500619596,0.8032934582434939,0,123.53448486328124,52.605712890595896,0.00128173828125,33210380288.0,8589930496.0,1238514030.4842105,0.0,18.868768215179443,89.7914082577354,0.0,417792.0,88.39512200606497,0.2676632429424085,0.258130879778611,0.5056022393076043,0.5162942635385613,0.1420955877555044,1.1262855310189095,0.2421937189604106,0.0785251291174637,0.2239790640379253,0.2473798237348857,0.0519215834768194,2067.642105263158,1782.378947368421,1765.9052631578948,1752.6,1331.0736842105264,1317.1263157894737,1350.578947368421,1344.9473684210527,1113.5263157894738,1200.494736842105,1266.178947368421,1277.7157894736845
pypy,mandelbrot,972387852.0,33506713.0,34988840.0,3770598.0,210058613.0,479908.0,3.445817729117414,10.776573330239012,0.2284638526105092,0,877.1936035156541,419.4948730469041,0.00604248046875,33210380288.0,8589930496.0,1259979569.8369384,0.0,120.17384815216064,92.02134199983466,4980736.0,66387968.0,98.83760675058984,0.6198019727990155,0.5045052326459456,0.8256788395109669,0.70184429641968,0.5865143723971832,0.4854698320494316,0.5035253701213989,0.4702093092455047,0.2944274369670627,0.251689604237155,0.4974556222136524,2091.579034941764,1812.5823627287853,1820.7054908485857,1792.3111480865225,1340.036605657238,1352.009983361065,1339.0016638935108,1344.0166389351082,1073.5357737104823,1218.4941763727122,1287.6555740432611,1302.1414309484194
numba,fannkuch_redux,46427958.0,9617589.0,6633239.0,1347420.0,2168443.0,197294.0,20.71508077094409,20.313153197103254,9.098417620384764,0,472.67572021487285,213.88592529296875,0.0040283203125,33210380288.0,8589930496.0,1263240931.884393,0.0,69.13983511924744,92.3786758136198,4980736.0,11878400.0,96.23807510199576,0.9317197748002288,0.3520577718756791,0.8015321727432957,0.7109601396012168,1.0387686837270769,0.3583939375215872,0.4402803677010398,0.1633267118407122,0.458058898331802,0.3099418261836719,0.4919040800863608,2092.5606936416184,1763.2167630057804,1796.0664739884394,1737.8815028901734,1285.708092485549,1310.2023121387283,1282.8699421965318,1301.4797687861271,1046.0086705202311,1220.1156069364165,1261.0664739884394,1269.208092485549
cython,n_body,33393446.0,333010.0,15724663.0,27365.0,8498562.0,0.0,0.9972316124547314,0.1740259870752079,,0,6643.903076171846,3171.20526123044,0.05145263671875,33210380288.0,8589930496.0,1201890763.2484848,0.0,924.6003761291504,94.22228044225024,0.0,393216.0,99.91341991341992,0.5984662476943169,0.4681801110764086,0.5659943224999295,0.5280723128290403,0.5013017835684153,0.6262870645110226,0.5262434450514388,0.236281718036313,0.4036761975843153,0.4291053334742913,0.4014772022312338,2099.2352813852813,1780.8231601731602,1760.3179653679654,1749.5203463203463,1281.4829004329004,1300.7253246753246,1310.2560606060606,1300.243722943723,1038.4391774891774,1216.6333333333334,1267.0467532467533,1278.6248917748917
codon,k_nucleotide,1796469971.0,58712763.0,430841194.0,7009731.0,221334847.0,7500595.0,3.2682295806657824,1.6269871817317452,3.388799866656333,0,310.462890625,134.44354248046875,0.0028076171875,33210380288.0,8589930496.0,1788428961.800866,0.0,46.24738931655884,93.1914575089624,4456448.0,10846208.0,97.8151260640198,1.0029393581600932,0.4502550518357908,0.5260238456519651,0.4674499081326769,0.6314767555240944,0.2873458382371184,0.2603570455080503,0.793912572262091,0.4616382287178204,0.8772921046137294,0.3996547300578196,2088.437229437229,1803.7792207792209,1815.9004329004329,1799.246753246753,1338.930735930736,1319.8051948051948,1329.5930735930735,1325.8311688311687,1039.3333333333333,1235.1818181818182,1264.1818181818182,1279.6623376623377
nuitka,n_body,58648.0,26105.0,4356.0,2863.0,,,44.511321784204064,65.72543617998163,,0,5791.960998535156,2779.553039550781,0.04644775390625,33210380288.0,8589930496.0,1219040464.6873126,0.0,801.234124660492,0.0,2359296.0,141602816.0,99.8492073969884,0.5593166043470194,0.5158533090195218,0.5767905727162823,0.5623232296386084,0.4450148368974427,0.5296750184777496,0.5160475029692903,0.3388294463941863,0.4618649188239317,0.3687893031434817,0.4252941081082666,2099.1813186813188,1803.1488511488512,1785.0851648351647,1759.868881118881,1303.7145354645354,1318.9610389610389,1302.577922077922,1317.3588911088912,1040.2504995004997,1218.0521978021975,1282.3204295704295,1289.209040959041
mypyc,binary_trees,29188899010.0,22649348452.0,5651266557.0,5028176042.0,224325018.0,48989266.0,77.5957614716486,88.97432091168656,21.838520926809867,0,2565.3761596679688,944.4395141601562,0.01910400390625,33210380288.0,8589930496.0,1513294148.8551724,0.0,348.2140157222748,94.11855904370888,4718592.0,11878400.0,99.7666318345344,0.6859753911865168,0.513494757913995,0.7487595517402408,0.8042722475254672,0.4967220346132914,0.618902206301004,0.6196947217843999,0.3776667648177037,0.4570451161642184,0.4352114043701654,0.4698842900922929,2097.498275862069,1802.3189655172412,1784.5252873563218,1786.4764367816092,1344.5867816091954,1341.3770114942529,1334.7816091954023,1327.2471264367816,1138.5086206896551,1240.298275862069,1267.1235632183907,1269.756896551724
pypy,fannkuch_redux,4653348081.0,12922164.0,22952388.0,157876.0,694940387.0,5352.0,0.2776960540038312,0.6878412825715564,0.0007701380003404,0,820.5242309570312,390.9409179687791,0.00567626953125,33210380288.0,8589930496.0,1229268383.7188048,0.0,113.83827042579652,92.56254626912686,4718592.0,66387968.0,98.45760770841306,0.5465774463329248,0.6737490815940348,0.6495731184897398,0.4031642811579109,0.359953426990023,0.6515893572139405,0.6799581402843992,0.3757977814582194,0.4684201593139259,0.4498046972315843,0.3338580247806958,2094.7434094903338,1833.469244288225,1791.4200351493848,1810.5254833040424,1358.231985940246,1356.8681898066784,1346.0421792618629,1349.6924428822497,1079.7363796133568,1219.646748681898,1265.8910369068542,1282.8224956063268
numba,spectralnorm,83884619.0,15741287.0,12402247.0,1857458.0,4077264.0,214700.0,18.765403226066987,14.97678606142903,5.265786076153028,0,1209.7965698242188,471.0651855469041,0.01116943359375,33210380288.0,8589930496.0,1272264550.2961462,0.0,197.19926643371585,93.57067607237408,0.0,393216.0,99.57285536326935,0.548487896005232,0.4335501325783333,0.6811540695039544,0.6037284787479811,0.3604890480486423,0.5060844005484126,0.4206995534546235,0.5065716814257311,0.3455864264200957,0.5734546803255351,0.5073673281418141,2098.0152129817443,1797.024340770791,1765.212981744422,1764.5476673427993,1300.9097363083165,1315.8995943204868,1297.6379310344828,1318.843813387424,1057.948275862069,1199.7464503042595,1273.5314401622718,1274.3265720081135
pypy,fasta,1620265697.0,64883872.0,59969756.0,6397873.0,507285819.0,2635599.0,4.0045205005657785,10.668499301547934,0.5195491183245554,0,136.65777587893535,62.19293212890625,0.00067138671875,33210380288.0,8589930496.0,1247127045.5053763,0.0,18.50617790222168,91.5624605814616,0.0,4096.0,92.44329481227425,0.6577102163786529,0.4285264912471976,0.4199221262367822,0.3151967788255342,0.6260839341789164,0.3431604222584796,0.4546225596499699,0.3431059500222565,0.4940571490154472,0.5064254281341388,0.4074691393042123,2065.7741935483878,1759.516129032258,1731.3333333333333,1739.956989247312,1344.6774193548388,1363.9032258064517,1352.225806451613,1380.4086021505375,1164.1935483870968,1267.483870967742,1264.47311827957,1290.5913978494625
pypy,spectralnorm,153812318.0,4274005.0,1046163.0,43186.0,2680610.0,34661.0,2.778714380989954,4.128037409084436,1.2930265872320106,0,123.97467041015624,52.681884765595896,0.00067138671875,33210380288.0,8589930496.0,1241045487.831579,0.0,19.12078046798706,92.68462452135589,0.0,335872.0,94.8627002113744,0.5473827682043376,0.3981691561247173,0.6692500465794613,1.102614842276824,0.5601731526224236,0.46036410582693,0.8451311641617825,0.3940519734432823,0.5688959008768986,0.2987574655758707,0.6386148747644926,2072.1157894736843,1781.5684210526315,1810.3473684210528,1757.842105263158,1349.4736842105262,1341.157894736842,1323.9157894736843,1355.9157894736843,1143.8736842105263,1304.4736842105262,1192.8947368421052,1269.7052631578947
mypyc,fannkuch_redux,74538535.0,580016.0,35908299.0,28510.0,20929072.0,0.0,0.7781424735541154,0.0793966876570789,,0,16714.741691796866,8004.434936523379,0.13031005859375,33210380288.0,8589930496.0,1205168496.1161425,0.0,2316.107944726944,94.67051672391564,5111808.0,11878400.0,99.94897371322442,0.5489629815595602,0.5638921536940462,0.5920472082936595,0.546669150950214,0.5167093789607359,0.6031692756621269,0.4877686615411361,0.346028403566704,0.4418808738309909,0.4768357349310496,0.4670726775123798,2099.5901313515383,1780.9498790183202,1760.9665572070514,1762.662547528517,1295.7806774974076,1312.7805910819218,1299.0677497407537,1306.5044071897685,1041.5023332181129,1218.4755444175596,1256.4413238852403,1278.3263048738334
cython,fannkuch_redux,50917298.0,405584.0,23852067.0,25931.0,15576919.0,0.0,0.7965544440319673,0.1087159448277585,,0,12437.292236328123,5967.949707031221,0.09112548828125,33210380288.0,8589930496.0,1205774026.404748,0.0,1719.7765154838562,94.7232479551376,4718592.0,11878400.0,99.95112300798668,0.6532569749244611,0.6238236808567376,0.5464344764219151,0.5705889396002695,0.5726705850988026,0.5707281212215441,0.4780197981924918,0.3379605160396423,0.4245148980338679,0.4795547842486945,0.5242154697357505,2099.5317118584894,1778.6941696729896,1754.4323286395904,1750.831374374491,1293.5878040265331,1306.7787734202257,1293.1619923193298,1305.3230536483184,1042.3864773652974,1213.476434306994,1253.686372628884,1279.9361107878506
mypyc,k_nucleotide,1784227033.0,201494275.0,377367533.0,6931999.0,37623330.0,3859737.0,11.293084975918532,1.836935717519716,10.258892554167854,0,1947.8076782226528,897.1408081054396,0.01617431640625,33210380288.0,8589930496.0,1365573063.279173,0.0,270.96033573150635,93.48412594731836,4718592.0,11878400.0,99.77201207666664,0.6434153285829496,0.6400791162754267,0.6293376286677808,0.595951331396927,0.8331331704004477,0.6184333250190694,0.437764328969106,0.4414339961602381,0.3894937657359079,0.2979686295880525,0.3732829947063102,2097.903988183161,1817.9977843426884,1779.357459379616,1795.6971935007386,1330.8855243722303,1335.8397341211223,1318.4283604135894,1331.989660265879,1075.6381093057607,1246.688330871492,1278.0546528803543,1298.7363367799114
cython,k_nucleotide,1901114156.0,161730517.0,371315561.0,6163589.0,48227115.0,4299724.0,8.507143902409615,1.6599328569480556,8.915573738964067,0,1603.5049438476562,742.1841430664062,0.011962890625,33210380288.0,8589930496.0,1623473196.201439,0.0,222.570748090744,93.97891399843228,0.0,393216.0,99.5598258234614,0.5842550121944585,0.661016777961803,0.4899200985757567,0.5675389203075454,0.5992831777540042,0.486249399860557,0.4936955857405559,0.4143169585534995,0.3622558666594165,0.3761463256941424,0.275593981254015,2097.3821942446043,1813.9676258992808,1811.25,1782.3255395683452,1318.4325539568345,1338.3129496402878,1335.2329136690648,1346.7473021582734,1091.8606115107914,1255.9856115107914,1282.0305755395684,1309.696942446043
nuitka,spectralnorm,84149.0,29004.0,6387.0,4350.0,,,34.46743276806617,68.10709253170502,,0,2132.399597167965,1024.390930175752,0.01519775390625,33210380288.0,8589930496.0,1208062448.7371273,0.0,295.3597538471222,0.0,2359296.0,141594624.0,99.7289972899729,0.622299012796181,0.6593286873000425,0.7270417756585248,0.6004156083635844,0.6284805039362855,0.4036003959574673,0.5634066521475308,0.3509275418552279,0.3711550654919167,0.5166477111337308,0.469179600578175,2098.29810298103,1784.2655826558266,1766.218834688347,1762.0420054200542,1294.820460704607,1317.0643631436317,1304.141598915989,1309.4308943089432,1053.2872628726286,1220.5921409214093,1246.091463414634,1275.2411924119242
mypyc,k_nucleotide,1779565045.0,191493686.0,376797108.0,6667440.0,38804238.0,4038186.0,10.760701697194778,1.7695040270850486,10.4065592010852,0,1957.753967285156,899.8143310546584,0.014404296875,33210380288.0,8589930496.0,1371428500.6451614,0.0,272.9338037967682,94.13061609575826,4718592.0,11878400.0,99.28885630638368,0.8142423605071135,0.4452545029763952,0.5012521259595921,0.6209171162453915,0.4756819258643385,0.427557568876974,0.5105185388120388,0.3042902021813602,0.3898128370953795,0.4204972015797567,0.4845072992604848,2097.884164222874,1794.0381231671554,1774.5058651026393,1751.234604105572,1316.2536656891496,1329.4230205278593,1301.967008797654,1306.9728739002933,1073.1209677419354,1236.3702346041057,1266.1686217008798,1271.7228739002933
cython,fasta,24534502.0,9032835.0,5047006.0,40099.0,2593366.0,252022.0,36.816867120433095,0.7945106465100299,9.717949568244514,0,1998.6095581054612,955.2476806640624,0.01287841796875,33210380288.0,8589930496.0,1205322609.7163427,0.0,277.9918324947357,92.65337138110738,0.0,417792.0,97.6928762678966,0.5818740261639512,0.4867999191933008,0.6545991609644083,0.7506445577412393,0.5781034399293326,0.4929044686091555,0.5655049095701364,0.4327828065580048,0.3179302933492448,0.613294126791779,0.5978490613706684,2072.3218142548594,1794.2354211663069,1774.6601871850253,1760.8704103671707,1294.7703383729302,1310.6767458603313,1296.8776097912166,1312.5313174946004,1038.8596112311016,1215.6479481641468,1268.012958963283,1292.1123110151188
numba,fasta,105669647.0,26386482.0,12061456.0,2223380.0,4562402.0,347759.0,24.97072976878592,18.43376123081658,7.622278790864987,0,655.4453125,298.73114013671875,0.00421142578125,33210380288.0,8589930496.0,1289744866.896842,0.0,94.92755842208862,92.98609032078794,4849664.0,11878400.0,96.11501172517475,0.5701816827372501,0.4706827492462961,0.6227313622675444,0.6902295617053383,0.713676090114995,0.5469843489245364,1.022386785431912,0.3531479766494349,0.4391525916676772,0.5636110546714381,0.3920063544574537,2083.861052631579,1797.837894736842,1786.3873684210523,1757.538947368421,1317.0042105263158,1324.875789473684,1329.0842105263157,1308.7936842105264,1045.987368421053,1264.56,1279.507368421053,1293.3831578947368
